,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,Month,Day,Hour,Minute,Second,risehour,riseminute,sethour,setminute
345,1.2,53,30.39,93,89.91,1.12,9,28,18,55,19,6,13,18,14
346,1.25,53,30.39,91,76.58,5.62,9,28,18,50,19,6,13,18,14
347,1.23,52,30.39,93,68.07,2.25,9,28,18,45,21,6,13,18,14
348,1.24,52,30.39,94,105.92,2.25,9,28,18,40,24,6,13,18,14
349,1.23,52,30.39,94,128.5,4.5,9,28,18,35,18,6,13,18,14
350,1.27,53,30.39,94,75.55,2.25,9,28,18,30,28,6,13,18,14
351,1.43,53,30.39,93,89.11,3.37,9,28,18,25,23,6,13,18,14
352,2.59,53,30.39,92,61.7,4.5,9,28,18,20,18,6,13,18,14
353,4.5,54,30.39,91,15.53,4.5,9,28,18,15,20,6,13,18,14
354,6.36,55,30.39,89,42.14,3.37,9,28,18,10,21,6,13,18,14
355,9.83,55,30.38,86,25.85,3.37,9,28,18,5,18,6,13,18,14
356,13.81,56,30.38,81,70.97,1.12,9,28,18,0,19,6,13,18,14
357,24.13,56,30.38,82,71.25,1.12,9,28,17,55,23,6,13,18,14
358,32.14,56,30.38,83,58.36,2.25,9,28,17,50,23,6,13,18,14
359,44.93,56,30.38,82,6.05,4.5,9,28,17,45,24,6,13,18,14
360,61.0,57,30.38,82,0.11,0.0,9,28,17,40,44,6,13,18,14
361,82.38,57,30.38,82,6.02,1.12,9,28,17,35,23,6,13,18,14
362,104.74,58,30.38,81,75.85,4.5,9,28,17,30,25,6,13,18,14
363,128.94,58,30.38,75,60.74,4.5,9,28,17,25,32,6,13,18,14
364,154.49,58,30.38,75,90.92,3.37,9,28,17,20,21,6,13,18,14
365,181.97,57,30.38,75,84.96,7.87,9,28,17,15,21,6,13,18,14
366,210.59,58,30.38,74,90.66,5.62,9,28,17,10,20,6,13,18,14
367,238.19,58,30.38,79,83.12,4.5,9,28,17,5,20,6,13,18,14
368,273.59,58,30.38,80,31.83,4.5,9,28,17,0,24,6,13,18,14
369,297.07,58,30.38,80,73.56,4.5,9,28,16,55,24,6,13,18,14
370,314.43,58,30.38,76,52.53,5.62,9,28,16,50,21,6,13,18,14
371,341.61,58,30.38,77,354.71,4.5,9,28,16,45,21,6,13,18,14
372,406.32,59,30.38,78,25.13,9.0,9,28,16,40,21,6,13,18,14
373,378.69,59,30.38,73,12.59,10.12,9,28,16,35,23,6,13,18,14
374,398.82,59,30.37,75,44.49,6.75,9,28,16,30,21,6,13,18,14
375,417.96,59,30.37,76,27.26,5.62,9,28,16,25,25,6,13,18,14
376,444.47,59,30.37,75,35.79,4.5,9,28,16,20,22,6,13,18,14
377,462.34,59,30.37,71,43.49,7.87,9,28,16,15,21,6,13,18,14
378,479.26,59,30.37,72,54.85,5.62,9,28,16,10,20,6,13,18,14
379,502.5,60,30.37,68,38.26,5.62,9,28,16,5,19,6,13,18,14
380,521.83,60,30.37,71,39.37,10.12,9,28,16,0,18,6,13,18,14
381,539.84,61,30.38,60,38.24,4.5,9,28,15,55,23,6,13,18,14
382,563.11,61,30.38,63,29.55,7.87,9,28,15,50,20,6,13,18,14
383,580.41,61,30.37,65,99.56,2.25,9,28,15,45,19,6,13,18,14
384,601.63,61,30.37,60,7.47,7.87,9,28,15,40,20,6,13,18,14
385,618.37,61,30.37,62,40.57,6.75,9,28,15,35,22,6,13,18,14
386,639.19,61,30.37,63,19.62,5.62,9,28,15,30,19,6,13,18,14
387,657.19,61,30.37,62,57.08,6.75,9,28,15,25,25,6,13,18,14
388,675.59,61,30.37,60,54.92,5.62,9,28,15,20,22,6,13,18,14
389,691.73,61,30.37,68,27.95,3.37,9,28,15,15,23,6,13,18,14
390,725.71,61,30.37,60,73.08,5.62,9,28,15,5,19,6,13,18,14
391,738.91,62,30.37,63,37.92,5.62,9,28,15,0,27,6,13,18,14
392,755.95,62,30.37,64,18.1,4.5,9,28,14,55,32,6,13,18,14
393,768.89,62,30.38,60,59.21,4.5,9,28,14,50,19,6,13,18,14
394,780.58,62,30.37,62,81.98,6.75,9,28,14,45,19,6,13,18,14
395,798.77,62,30.37,56,12.69,4.5,9,28,14,40,24,6,13,18,14
396,812.82,62,30.38,57,340.34,7.87,9,28,14,35,23,6,13,18,14
397,825.33,62,30.38,59,21.61,7.87,9,28,14,30,21,6,13,18,14
398,842.62,62,30.38,60,2.33,5.62,9,28,14,25,18,6,13,18,14
399,851.79,63,30.38,60,28.66,11.25,9,28,14,20,19,6,13,18,14
400,869.31,63,30.38,59,51.58,7.87,9,28,14,15,18,6,13,18,14
401,882.14,62,30.38,58,137.12,5.62,9,28,14,10,27,6,13,18,14
402,893.68,63,30.38,60,23.91,12.37,9,28,14,5,22,6,13,18,14
403,904.81,63,30.38,59,49.07,11.25,9,28,14,0,20,6,13,18,14
404,914.27,63,30.39,57,8.87,5.62,9,28,13,55,21,6,13,18,14
405,925.33,63,30.38,61,68.21,7.87,9,28,13,50,26,6,13,18,14
406,934.09,62,30.39,59,269.81,4.5,9,28,13,45,20,6,13,18,14
407,943.28,63,30.39,57,36.16,6.75,9,28,13,40,21,6,13,18,14
408,951.22,63,30.39,59,51.28,9.0,9,28,13,35,20,6,13,18,14
409,962.51,63,30.39,56,96.24,9.0,9,28,13,30,22,6,13,18,14
410,969.73,64,30.39,58,35.49,13.5,9,28,13,25,19,6,13,18,14
411,979.64,64,30.39,54,15.16,6.75,9,28,13,20,23,6,13,18,14
412,987.88,63,30.39,55,23.95,5.62,9,28,13,15,21,6,13,18,14
413,995.36,64,30.39,55,1.28,3.37,9,28,13,10,22,6,13,18,14
414,1000.69,63,30.39,55,39.99,5.62,9,28,13,5,22,6,13,18,14
415,1007.72,63,30.39,53,32.01,6.75,9,28,13,0,29,6,13,18,14
416,1009.68,63,30.4,56,55.92,13.5,9,28,12,55,19,6,13,18,14
417,1012.96,63,30.4,55,17.42,6.75,9,28,12,50,23,6,13,18,14
418,1014.42,64,30.39,55,84.77,6.75,9,28,12,45,23,6,13,18,14
419,1018.59,64,30.4,53,30.74,11.25,9,28,12,40,19,6,13,18,14
420,1021.35,64,30.4,53,33.64,10.12,9,28,12,35,19,6,13,18,14
421,1025.7,64,30.4,52,26.38,13.5,9,28,12,30,23,6,13,18,14
422,1026.5,63,30.4,49,57.98,6.75,9,28,12,25,24,6,13,18,14
423,1029.3,63,30.4,51,359.93,4.5,9,28,12,20,19,6,13,18,14
424,1026.44,63,30.4,56,35.44,7.87,9,28,12,15,19,6,13,18,14
425,1025.65,63,30.4,53,6.47,5.62,9,28,12,10,24,6,13,18,14
426,1027.27,63,30.4,56,359.93,7.87,9,28,12,0,25,6,13,18,14
427,1021.34,64,30.4,53,355.12,12.37,9,28,11,55,24,6,13,18,14
428,1021.43,64,30.4,51,54.4,5.62,9,28,11,50,22,6,13,18,14
429,1017.75,64,30.41,52,14.61,5.62,9,28,11,45,20,6,13,18,14
430,1017.9,64,30.41,52,36.19,4.5,9,28,11,40,20,6,13,18,14
431,1013.63,64,30.41,51,37.32,10.12,9,28,11,35,25,6,13,18,14
432,1008.62,64,30.41,51,31.73,10.12,9,28,11,30,22,6,13,18,14
433,1003.03,64,30.41,50,359.92,5.62,9,28,11,25,27,6,13,18,14
434,999.55,64,30.41,51,31.56,10.12,9,28,11,20,22,6,13,18,14
435,990.23,64,30.42,51,31.75,7.87,9,28,11,15,23,6,13,18,14
436,983.03,64,30.42,50,27.02,12.37,9,28,11,10,19,6,13,18,14
437,979.47,64,30.42,51,19.9,10.12,9,28,11,5,18,6,13,18,14
438,971.99,64,30.42,52,37.54,5.62,9,28,11,0,23,6,13,18,14
439,963.55,64,30.42,53,0.12,5.62,9,28,10,55,18,6,13,18,14
440,954.68,64,30.42,53,170.18,5.62,9,28,10,50,19,6,13,18,14
441,945.02,63,30.42,52,31.49,11.25,9,28,10,45,19,6,13,18,14
442,937.88,64,30.42,51,32.77,7.87,9,28,10,40,20,6,13,18,14
443,927.39,64,30.42,50,30.44,7.87,9,28,10,35,19,6,13,18,14
444,917.65,64,30.42,52,31.26,7.87,9,28,10,30,20,6,13,18,14
445,907.2,64,30.42,50,53.87,5.62,9,28,10,25,19,6,13,18,14
446,898.15,63,30.42,51,46.26,2.25,9,28,10,20,24,6,13,18,14
447,883.59,63,30.42,52,9.55,4.5,9,28,10,15,22,6,13,18,14
448,871.54,62,30.42,53,76.78,4.5,9,28,10,10,20,6,13,18,14
449,860.3,62,30.42,52,11.51,7.87,9,28,10,5,23,6,13,18,14
450,844.12,63,30.42,52,50.15,6.75,9,28,10,0,19,6,13,18,14
451,831.86,62,30.42,52,139.5,4.5,9,28,9,55,22,6,13,18,14
452,818.22,62,30.42,54,26.02,5.62,9,28,9,50,20,6,13,18,14
453,805.71,62,30.43,54,352.03,4.5,9,28,9,45,24,6,13,18,14
454,792.03,62,30.43,54,339.78,2.25,9,28,9,40,22,6,13,18,14
455,776.64,62,30.42,54,61.32,5.62,9,28,9,35,22,6,13,18,14
456,761.38,62,30.43,54,71.19,6.75,9,28,9,30,20,6,13,18,14
457,744.78,62,30.42,54,35.49,2.25,9,28,9,25,22,6,13,18,14
458,730.74,62,30.42,53,32.29,4.5,9,28,9,20,21,6,13,18,14
459,713.44,62,30.42,54,64.24,6.75,9,28,9,15,23,6,13,18,14
460,694.68,62,30.42,52,12.6,3.37,9,28,9,10,24,6,13,18,14
461,679.66,62,30.42,54,36.2,4.5,9,28,9,5,25,6,13,18,14
462,662.26,61,30.42,55,359.92,5.62,9,28,9,0,21,6,13,18,14
463,642.27,61,30.42,55,33.73,9.0,9,28,8,55,23,6,13,18,14
464,623.85,61,30.42,56,55.33,4.5,9,28,8,50,20,6,13,18,14
465,605.51,61,30.42,56,72.33,5.62,9,28,8,45,23,6,13,18,14
466,587.31,61,30.42,57,55.57,6.75,9,28,8,40,22,6,13,18,14
467,567.0,60,30.42,57,109.91,4.5,9,28,8,35,20,6,13,18,14
468,547.21,60,30.42,58,104.5,3.37,9,28,8,30,18,6,13,18,14
469,525.23,60,30.41,59,42.17,7.87,9,28,8,25,25,6,13,18,14
470,506.22,60,30.41,60,74.08,5.62,9,28,8,20,22,6,13,18,14
471,484.69,60,30.41,61,97.72,3.37,9,28,8,15,22,6,13,18,14
472,465.71,59,30.41,63,70.01,1.12,9,28,8,10,23,6,13,18,14
473,446.9,59,30.41,62,55.89,6.75,9,28,8,5,20,6,13,18,14
474,426.1,59,30.41,64,80.52,3.37,9,28,8,0,20,6,13,18,14
475,404.77,58,30.41,66,114.91,2.25,9,28,7,55,26,6,13,18,14
476,384.0,58,30.41,68,105.99,3.37,9,28,7,50,24,6,13,18,14
477,362.68,57,30.4,70,16.41,4.5,9,28,7,45,21,6,13,18,14
478,340.39,56,30.4,74,122.53,2.25,9,28,7,40,19,6,13,18,14
479,319.65,54,30.4,78,114.74,3.37,9,28,7,35,18,6,13,18,14
480,295.67,53,30.4,80,141.69,5.62,9,28,7,30,24,6,13,18,14
481,269.87,52,30.4,82,162.19,4.5,9,28,7,25,18,6,13,18,14
482,242.36,51,30.4,83,156.29,5.62,9,28,7,20,21,6,13,18,14
483,214.39,50,30.39,85,150.1,4.5,9,28,7,15,19,6,13,18,14
484,160.24,49,30.39,86,169.42,5.62,9,28,7,10,22,6,13,18,14
485,23.47,48,30.39,86,168.51,5.62,9,28,7,5,24,6,13,18,14
486,21.98,48,30.39,87,155.47,5.62,9,28,7,0,19,6,13,18,14
487,20.93,47,30.39,87,171.38,5.62,9,28,6,55,18,6,13,18,14
488,19.82,47,30.39,87,185.45,6.75,9,28,6,50,24,6,13,18,14
489,18.65,47,30.39,87,172.69,7.87,9,28,6,45,21,6,13,18,14
490,17.21,46,30.38,87,195.59,6.75,9,28,6,40,20,6,13,18,14
491,15.65,46,30.38,87,189.89,6.75,9,28,6,35,20,6,13,18,14
492,13.91,46,30.38,87,192.26,5.62,9,28,6,30,22,6,13,18,14
493,11.87,46,30.38,87,189.68,7.87,9,28,6,25,19,6,13,18,14
494,9.69,46,30.38,86,189.87,7.87,9,28,6,20,21,6,13,18,14
495,7.27,46,30.38,86,185.96,4.5,9,28,6,15,21,6,13,18,14
496,5.17,46,30.38,86,187.6,6.75,9,28,6,10,24,6,13,18,14
497,3.05,46,30.38,85,187.14,6.75,9,28,6,5,21,6,13,18,14
498,1.69,46,30.38,85,185.37,6.75,9,28,6,0,22,6,13,18,14
499,1.2,46,30.38,84,188.5,7.87,9,28,5,50,19,6,13,18,14
500,1.22,46,30.38,84,189.81,7.87,9,28,5,45,26,6,13,18,14
501,1.21,46,30.38,84,190.4,7.87,9,28,5,40,21,6,13,18,14
502,1.2,46,30.37,84,186.28,9.0,9,28,5,35,21,6,13,18,14
503,1.21,46,30.38,84,184.25,9.0,9,28,5,30,21,6,13,18,14
504,1.24,46,30.37,84,196.6,7.87,9,28,5,25,20,6,13,18,14
505,1.2,46,30.37,84,188.73,7.87,9,28,5,20,20,6,13,18,14
506,1.2,46,30.37,85,187.27,9.0,9,28,5,15,21,6,13,18,14
507,1.22,46,30.37,85,191.32,9.0,9,28,5,10,21,6,13,18,14
508,1.23,46,30.37,85,187.04,5.62,9,28,5,5,21,6,13,18,14
509,1.22,46,30.37,84,189.8,5.62,9,28,5,0,21,6,13,18,14
510,1.2,46,30.37,84,175.22,5.62,9,28,4,55,21,6,13,18,14
511,1.23,46,30.37,84,189.17,6.75,9,28,4,50,22,6,13,18,14
512,1.23,46,30.37,84,194.28,7.87,9,28,4,45,22,6,13,18,14
513,1.21,46,30.37,84,190.57,7.87,9,28,4,40,20,6,13,18,14
514,1.21,46,30.37,84,182.87,6.75,9,28,4,35,22,6,13,18,14
515,1.22,46,30.37,84,191.63,6.75,9,28,4,30,20,6,13,18,14
516,1.21,46,30.37,84,192.17,6.75,9,28,4,25,21,6,13,18,14
517,1.21,46,30.37,84,187.33,6.75,9,28,4,20,30,6,13,18,14
518,1.2,46,30.37,84,182.58,4.5,9,28,4,15,22,6,13,18,14
519,1.23,46,30.37,84,192.3,5.62,9,28,4,10,26,6,13,18,14
520,1.22,47,30.37,84,191.24,5.62,9,28,4,5,18,6,13,18,14
521,1.23,47,30.37,84,189.47,5.62,9,28,4,0,21,6,13,18,14
522,1.21,47,30.37,84,175.34,4.5,9,28,3,55,21,6,13,18,14
523,1.23,46,30.37,84,171.0,5.62,9,28,3,50,22,6,13,18,14
524,1.22,46,30.37,84,186.46,5.62,9,28,3,45,28,6,13,18,14
525,1.22,46,30.37,84,170.05,4.5,9,28,3,40,19,6,13,18,14
526,1.18,47,30.37,84,187.24,6.75,9,28,3,35,18,6,13,18,14
527,1.2,47,30.37,84,181.58,6.75,9,28,3,30,19,6,13,18,14
528,1.22,47,30.37,84,192.97,6.75,9,28,3,25,22,6,13,18,14
529,1.2,47,30.37,84,160.03,5.62,9,28,3,20,25,6,13,18,14
530,1.27,47,30.37,85,185.74,6.75,9,28,3,15,30,6,13,18,14
531,1.24,47,30.37,85,176.62,4.5,9,28,3,10,21,6,13,18,14
532,1.27,47,30.37,85,176.95,5.62,9,28,3,5,24,6,13,18,14
533,1.26,47,30.37,85,187.04,5.62,9,28,3,0,19,6,13,18,14
534,1.28,47,30.37,85,178.66,4.5,9,28,2,55,20,6,13,18,14
535,1.24,48,30.37,84,182.48,5.62,9,28,2,50,24,6,13,18,14
536,1.29,48,30.37,84,148.55,5.62,9,28,2,45,21,6,13,18,14
537,1.28,48,30.37,84,171.57,4.5,9,28,2,40,25,6,13,18,14
538,1.25,48,30.38,85,189.6,6.75,9,28,2,35,19,6,13,18,14
539,1.26,48,30.38,85,178.33,5.62,9,28,2,30,21,6,13,18,14
540,1.26,48,30.38,85,178.33,4.5,9,28,2,25,21,6,13,18,14
541,1.27,48,30.38,85,177.29,5.62,9,28,2,20,19,6,13,18,14
542,1.32,48,30.38,86,146.94,4.5,9,28,2,15,22,6,13,18,14
543,1.27,47,30.38,86,174.64,5.62,9,28,2,10,21,6,13,18,14
544,1.27,48,30.38,87,183.53,7.87,9,28,2,5,24,6,13,18,14
545,1.28,48,30.38,86,185.82,6.75,9,28,2,0,20,6,13,18,14
546,1.3,48,30.38,86,185.19,7.87,9,28,1,55,30,6,13,18,14
547,1.27,48,30.38,87,185.37,7.87,9,28,1,50,21,6,13,18,14
548,1.24,48,30.38,87,186.36,7.87,9,28,1,45,23,6,13,18,14
549,1.31,48,30.38,87,184.18,5.62,9,28,1,40,20,6,13,18,14
550,1.26,48,30.38,88,189.84,6.75,9,28,1,35,23,6,13,18,14
551,1.23,48,30.39,88,188.96,5.62,9,28,1,30,26,6,13,18,14
552,1.27,48,30.39,88,171.49,4.5,9,28,1,25,21,6,13,18,14
553,1.31,48,30.39,89,179.44,5.62,9,28,1,20,21,6,13,18,14
554,1.26,48,30.39,89,187.36,5.62,9,28,1,15,25,6,13,18,14
555,1.26,48,30.39,89,177.37,5.62,9,28,1,5,20,6,13,18,14
556,1.27,48,30.39,89,185.67,5.62,9,28,1,0,20,6,13,18,14
557,1.26,48,30.39,89,171.18,4.5,9,28,0,55,19,6,13,18,14
558,1.24,48,30.39,89,187.64,7.87,9,28,0,50,21,6,13,18,14
559,1.26,49,30.39,89,187.0,6.75,9,28,0,45,23,6,13,18,14
560,1.25,49,30.4,89,180.05,5.62,9,28,0,40,22,6,13,18,14
561,1.24,49,30.4,89,188.22,6.75,9,28,0,35,22,6,13,18,14
562,1.27,49,30.4,89,187.61,6.75,9,28,0,30,19,6,13,18,14
563,1.27,49,30.4,89,182.03,5.62,9,28,0,25,19,6,13,18,14
564,1.26,49,30.4,89,169.59,3.37,9,28,0,10,23,6,13,18,14
565,1.23,49,30.4,89,184.15,6.75,9,28,0,5,24,6,13,18,14
566,1.22,49,30.4,89,185.04,5.62,9,28,0,0,19,6,13,18,14
567,1.23,49,30.4,89,178.36,4.5,9,27,23,55,24,6,13,18,15
568,1.23,49,30.4,90,177.36,4.5,9,27,23,50,20,6,13,18,15
569,1.23,49,30.4,90,178.04,4.5,9,27,23,45,24,6,13,18,15
570,1.23,49,30.4,90,176.62,4.5,9,27,23,40,24,6,13,18,15
571,1.22,49,30.41,89,180.47,4.5,9,27,23,30,19,6,13,18,15
572,1.23,50,30.41,89,169.69,4.5,9,27,23,25,24,6,13,18,15
573,1.22,50,30.41,89,174.97,3.37,9,27,23,20,23,6,13,18,15
574,1.27,50,30.41,89,167.05,4.5,9,27,23,15,18,6,13,18,15
575,1.3,50,30.41,88,159.49,2.25,9,27,23,10,19,6,13,18,15
576,1.28,50,30.41,88,166.48,4.5,9,27,23,5,24,6,13,18,15
577,1.24,50,30.41,88,164.35,4.5,9,27,23,0,21,6,13,18,15
578,1.29,50,30.41,88,167.11,4.5,9,27,22,55,21,6,13,18,15
579,1.23,50,30.41,89,178.27,6.75,9,27,22,50,27,6,13,18,15
580,1.25,50,30.41,89,179.76,4.5,9,27,22,45,26,6,13,18,15
581,1.28,50,30.41,89,187.54,6.75,9,27,22,40,27,6,13,18,15
582,1.26,50,30.41,90,176.06,7.87,9,27,22,35,20,6,13,18,15
583,1.26,50,30.41,91,181.79,5.62,9,27,22,30,19,6,13,18,15
584,1.27,50,30.41,91,182.98,5.62,9,27,22,25,23,6,13,18,15
585,1.28,50,30.41,92,184.99,5.62,9,27,22,20,21,6,13,18,15
586,1.26,50,30.41,92,180.08,5.62,9,27,22,15,22,6,13,18,15
587,1.28,50,30.41,91,178.12,5.62,9,27,22,10,23,6,13,18,15
588,1.28,50,30.41,92,179.16,3.37,9,27,22,5,22,6,13,18,15
589,1.26,50,30.41,91,178.94,3.37,9,27,22,0,22,6,13,18,15
590,1.24,50,30.41,91,178.47,5.62,9,27,21,55,20,6,13,18,15
591,1.28,50,30.41,91,175.26,4.5,9,27,21,50,19,6,13,18,15
592,1.25,51,30.41,92,179.89,5.62,9,27,21,45,22,6,13,18,15
593,1.3,51,30.41,93,179.58,4.5,9,27,21,40,24,6,13,18,15
594,1.26,51,30.41,93,179.65,5.62,9,27,21,35,20,6,13,18,15
595,1.26,50,30.41,94,180.05,5.62,9,27,21,30,23,6,13,18,15
596,1.24,50,30.41,94,181.01,7.87,9,27,21,25,22,6,13,18,15
597,1.28,50,30.41,95,175.15,6.75,9,27,21,20,19,6,13,18,15
598,1.29,50,30.41,95,170.13,4.5,9,27,21,15,19,6,13,18,15
599,1.28,50,30.41,95,171.48,4.5,9,27,21,10,21,6,13,18,15
600,1.25,50,30.41,94,164.25,3.37,9,27,21,5,21,6,13,18,15
601,1.26,50,30.41,94,164.22,4.5,9,27,21,0,19,6,13,18,15
602,1.27,51,30.41,94,161.59,2.25,9,27,20,55,24,6,13,18,15
603,1.27,51,30.41,95,161.59,3.37,9,27,20,50,20,6,13,18,15
604,1.28,51,30.41,95,161.59,3.37,9,27,20,45,19,6,13,18,15
605,1.27,51,30.41,95,157.74,3.37,9,27,20,40,20,6,13,18,15
606,1.28,51,30.41,95,157.7,3.37,9,27,20,35,21,6,13,18,15
607,1.27,51,30.41,95,157.73,3.37,9,27,20,30,24,6,13,18,15
608,1.27,51,30.41,95,181.5,2.25,9,27,20,25,19,6,13,18,15
609,1.27,51,30.41,95,181.51,3.37,9,27,20,20,19,6,13,18,15
610,1.27,51,30.4,94,181.56,2.25,9,27,20,15,19,6,13,18,15
611,1.27,51,30.4,94,181.55,2.25,9,27,20,10,19,6,13,18,15
612,1.28,52,30.4,93,181.56,3.37,9,27,20,5,23,6,13,18,15
613,1.29,52,30.4,94,182.23,3.37,9,27,20,0,22,6,13,18,15
614,1.29,52,30.4,96,182.99,1.12,9,27,19,55,23,6,13,18,15
615,1.29,52,30.4,97,183.01,1.12,9,27,19,50,23,6,13,18,15
616,1.25,52,30.4,96,183.01,1.12,9,27,19,45,24,6,13,18,15
617,1.27,52,30.4,96,183.01,1.12,9,27,19,40,19,6,13,18,15
618,1.3,52,30.4,96,183.02,2.25,9,27,19,35,21,6,13,18,15
619,1.28,52,30.39,96,183.01,2.25,9,27,19,30,23,6,13,18,15
620,1.26,52,30.39,96,183.01,3.37,9,27,19,25,22,6,13,18,15
621,1.3,52,30.39,95,183.01,1.12,9,27,19,20,19,6,13,18,15
622,1.27,52,30.39,95,183.01,2.25,9,27,19,15,20,6,13,18,15
623,1.25,52,30.39,95,183.01,2.25,9,27,19,10,25,6,13,18,15
624,1.3,53,30.39,95,183.01,2.25,9,27,19,5,25,6,13,18,15
625,1.29,53,30.39,95,183.01,4.5,9,27,19,0,23,6,13,18,15
626,1.26,53,30.39,94,178.45,4.5,9,27,18,55,21,6,13,18,15
627,1.29,53,30.38,94,41.5,2.25,9,27,18,50,26,6,13,18,15
628,1.23,53,30.38,94,41.5,2.25,9,27,18,45,18,6,13,18,15
629,1.27,54,30.38,94,41.5,2.25,9,27,18,40,19,6,13,18,15
630,1.3,54,30.38,94,41.5,1.12,9,27,18,35,19,6,13,18,15
631,1.29,54,30.38,95,41.5,0.0,9,27,18,30,24,6,13,18,15
632,1.55,55,30.38,94,41.52,2.25,9,27,18,25,22,6,13,18,15
633,2.78,55,30.38,93,39.77,0.0,9,27,18,20,22,6,13,18,15
634,4.63,55,30.38,93,39.77,1.12,9,27,18,15,20,6,13,18,15
635,6.47,55,30.38,93,39.77,0.0,9,27,18,10,26,6,13,18,15
636,8.45,56,30.38,92,28.99,3.37,9,27,18,5,21,6,13,18,15
637,10.57,56,30.38,89,11.71,3.37,9,27,18,0,20,6,13,18,15
638,13.11,56,30.38,87,20.66,1.12,9,27,17,55,19,6,13,18,15
639,16.06,56,30.38,87,20.65,3.37,9,27,17,50,19,6,13,18,15
640,19.95,56,30.37,87,34.36,1.12,9,27,17,45,21,6,13,18,15
641,28.71,57,30.37,87,35.69,1.12,9,27,17,40,21,6,13,18,15
642,41.55,57,30.37,86,10.57,2.25,9,27,17,35,24,6,13,18,15
643,43.42,57,30.37,83,40.93,1.12,9,27,17,30,21,6,13,18,15
644,55.97,57,30.37,85,41.78,1.12,9,27,17,25,20,6,13,18,15
645,57.17,57,30.37,87,52.25,2.25,9,27,17,20,21,6,13,18,15
646,66.65,57,30.37,88,59.48,1.12,9,27,17,15,24,6,13,18,15
647,78.91,57,30.37,88,13.05,1.12,9,27,17,10,22,6,13,18,15
648,73.09,57,30.37,88,61.05,4.5,9,27,17,5,21,6,13,18,15
649,327.03,57,30.37,88,2.84,6.75,9,27,17,0,20,6,13,18,15
650,199.98,57,30.37,88,51.31,3.37,9,27,16,55,20,6,13,18,15
651,117.33,57,30.36,88,351.83,2.25,9,27,16,50,20,6,13,18,15
652,109.73,57,30.36,87,25.03,3.37,9,27,16,45,20,6,13,18,15
653,93.9,58,30.36,87,34.25,2.25,9,27,16,40,22,6,13,18,15
654,147.89,58,30.36,87,16.25,4.5,9,27,16,35,23,6,13,18,15
655,179.72,57,30.36,87,26.77,2.25,9,27,16,30,20,6,13,18,15
656,151.32,58,30.36,87,6.76,5.62,9,27,16,25,19,6,13,18,15
657,136.84,58,30.36,86,32.98,6.75,9,27,16,20,22,6,13,18,15
658,137.98,58,30.36,86,14.19,2.25,9,27,16,15,24,6,13,18,15
659,175.03,58,30.36,85,2.39,6.75,9,27,16,10,25,6,13,18,15
660,117.54,58,30.36,85,0.11,6.75,9,27,16,5,21,6,13,18,15
661,143.54,59,30.36,85,0.17,2.25,9,27,16,0,26,6,13,18,15
662,205.58,60,30.36,82,0.11,6.75,9,27,15,55,24,6,13,18,15
663,256.17,59,30.36,79,350.24,1.12,9,27,15,50,22,6,13,18,15
664,516.02,59,30.36,80,60.96,6.75,9,27,15,45,18,6,13,18,15
665,212.47,59,30.36,82,24.93,1.12,9,27,15,40,22,6,13,18,15
666,427.36,59,30.36,82,31.94,5.62,9,27,15,35,18,6,13,18,15
667,379.81,59,30.36,83,0.57,1.12,9,27,15,30,25,6,13,18,15
668,223.31,59,30.37,83,34.47,4.5,9,27,15,25,21,6,13,18,15
669,223.77,59,30.37,83,353.64,6.75,9,27,15,20,20,6,13,18,15
670,266.97,59,30.36,83,26.51,3.37,9,27,15,15,22,6,13,18,15
671,229.12,59,30.37,81,30.97,6.75,9,27,15,10,24,6,13,18,15
672,258.49,60,30.37,81,0.1,5.62,9,27,15,5,20,6,13,18,15
673,264.75,61,30.37,79,32.34,6.75,9,27,15,0,21,6,13,18,15
674,932.34,61,30.37,80,6.88,5.62,9,27,14,55,23,6,13,18,15
675,989.25,60,30.37,83,44.18,7.87,9,27,14,50,20,6,13,18,15
676,642.65,60,30.36,82,359.93,4.5,9,27,14,45,19,6,13,18,15
677,507.41,61,30.37,81,348.15,7.87,9,27,14,40,22,6,13,18,15
678,268.03,61,30.36,78,27.95,3.37,9,27,14,35,20,6,13,18,15
679,751.04,61,30.36,77,31.14,4.5,9,27,14,30,23,6,13,18,15
680,375.39,61,30.36,77,26.33,6.75,9,27,14,25,21,6,13,18,15
681,200.48,60,30.36,77,22.74,6.75,9,27,14,20,21,6,13,18,15
682,284.26,60,30.37,74,23.78,2.25,9,27,14,15,20,6,13,18,15
683,622.42,60,30.37,75,46.1,5.62,9,27,14,10,24,6,13,18,15
684,1021.37,60,30.37,77,12.35,4.5,9,27,14,5,22,6,13,18,15
685,330.28,60,30.37,77,45.28,5.62,9,27,14,0,20,6,13,18,15
686,325.24,59,30.37,78,2.85,3.37,9,27,13,55,20,6,13,18,15
687,311.73,59,30.37,81,0.11,4.5,9,27,13,50,19,6,13,18,15
688,306.01,59,30.37,81,19.28,4.5,9,27,13,45,23,6,13,18,15
689,293.37,59,30.37,83,359.84,4.5,9,27,13,40,27,6,13,18,15
690,227.36,59,30.37,79,37.64,7.87,9,27,13,35,26,6,13,18,15
691,136.09,59,30.37,81,1.05,2.25,9,27,13,30,19,6,13,18,15
